city,timestamp,dayMean,aveMean,dayHigh,aveHigh,recHigh,dayLow,aveLow,recLow,aveHumidity,dayPrecip,avePrecip
Chicago,20050517,60,61,72,71,94,48,52,36,47,0,0.13
Chicago,20050518,68,62,79,71,93,59,52,34,40,0,0.15
Chicago,20050519,63,62,73,71,95,53,52,37,86,0.58,0.14
Chicago,20050520,60,62,69,72,95,52,53,36,72,0,0.14
Chicago,20050521,60,62,73,72,94,48,53,34,49,0,0.14
Chicago,20050522,70,63,81,72,93,61,53,40,45,0,0.14
Chicago,20050523,61,63,70,72,92,52,54,35,60,0,0.14
Chicago,20050524,58,63,66,73,93,50,54,36,64,0,0.14
Chicago,20050525,58,64,66,73,90,51,54,35,58,0,0.14
Chicago,20050526,64,64,73,73,93,55,55,34,48,0,0.14
Chicago,20050527,62,64,71,74,97,53,55,35,52,0.02,0.13
Chicago,20050528,61,65,69,74,94,53,55,40,57,0,0.15
Chicago,20050529,60,65,71,74,95,51,56,36,52,0,0.14
Chicago,20050530,62,65,72,75,95,51,56,36,54,0,0.14
Chicago,20050531,62,66,73,75,102,52,57,41,58,0,0.15
Chicago,20050601,68,66,79,75,107,57,57,39,51,0,0.15
Chicago,20050602,66,66,73,76,92,60,57,44,67,0.07,0.14
Chicago,20050603,66,67,71,76,98,60,58,37,83,0,0.15
Chicago,20050604,74,67,87,76,97,62,58,35,75,0.31,0.15
Chicago,20050605,80,68,90,77,98,73,58,37,57,0,0.15
Chicago,20050606,78,68,90,77,97,66,59,44,47,0,0.15
Chicago,20050607,80,68,93,77,101,69,59,45,52,0.01,0.15
Chicago,20050608,82,69,91,78,97,73,60,45,56,0,0.15
Chicago,20050609,78,69,89,78,96,69,60,42,58,0,0.14
Chicago,20050610,82,69,89,78,101,75,60,41,61,0,0.14
Chicago,20050611,80,70,88,79,100,73,61,41,63,0,0.14
Chicago,20050612,77,70,81,79,97,73,61,48,67,0,0.14
Chicago,20050613,80,70,91,79,95,71,62,44,59,0,0.15
Chicago,20050614,73,71,80,80,99,66,62,40,65,0.1,0.14
Chicago,20050615,65,71,73,80,95,57,62,45,72,0,0.13
Chicago,20050616,67,71,78,80,95,57,63,44,51,0,0.14
Chicago,20050617,62,72,70,81,96,57,63,42,59,0,0.13
Chicago,20050618,62,72,71,81,98,54,63,48,63,0,0.13
Chicago,20050619,65,72,77,81,102,55,64,44,60,0,0.14
Chicago,20050620,72,73,84,82,104,62,64,45,52,0,0.13
Chicago,20050621,78,73,90,82,101,66,64,45,51,0,0.13
Chicago,20050622,74,73,82,82,98,66,65,46,35,0,0.14
Chicago,20050623,80,74,93,82,99,66,65,46,49,0,0.12
Chicago,20050624,86,74,98,83,99,75,65,48,46,0,0.13
Chicago,20050625,82,74,90,83,104,75,65,46,59,0,0.12
Chicago,20050626,82,74,95,83,98,71,66,52,61,0,0.12
Chicago,20050627,84,75,95,83,102,75,66,50,50,0,0.12
Chicago,20050628,84,75,93,83,104,75,66,49,56,0.04,0.12
Chicago,20050629,82,75,88,84,97,77,66,50,64,0,0.11
Chicago,20050630,80,75,90,84,101,70,66,45,59,0.14,0.11
Chicago,20050701,70,75,77,84,103,64,67,49,51,0,0.11
Chicago,20050702,67,75,73,84,99,61,67,48,55,0,0.1
Chicago,20050703,74,76,86,84,102,63,67,50,50,0,0.11
Chicago,20050704,79,76,89,84,101,70,67,49,64,0.05,0.11
Chicago,20050705,74,76,87,84,103,64,67,46,67,0,0.13
Chicago,20050706,72,76,79,84,105,66,67,49,71,0,0.12
Chicago,20050707,74,76,80,85,102,68,67,48,63,0,0.13
Chicago,20050708,73,76,84,85,106,64,68,49,51,0,0.13
Chicago,20050709,76,76,87,85,100,64,68,51,44,0,0.12
Chicago,20050710,80,76,90,85,106,70,68,51,38,0,0.13
Chicago,20050711,80,76,90,85,107,72,68,51,46,0,0.13
Chicago,20050712,78,76,84,85,100,71,68,55,67,0.07,0.13
Chicago,20050713,80,76,87,85,106,73,68,50,70,0,0.12
Chicago,20050714,80,76,88,85,104,73,68,52,65,0,0.13
Chicago,20050715,78,76,86,85,103,72,68,49,66,0,0.13
Chicago,20050716,81,76,90,85,100,73,68,49,60,0,0.13
Chicago,20050717,85,76,96,85,100,75,68,51,58,0,0.12
Chicago,20050718,82,76,91,84,101,75,68,53,60,0.08,0.13
Chicago,20050719,79,76,90,84,104,69,68,55,46,0,0.13
Chicago,20050720,81,76,91,84,103,71,68,50,65,0.1,0.13
Chicago,20050721,82,76,91,84,108,73,68,51,65,0,0.14
Chicago,20050722,78,76,84,84,104,71,68,49,65,0,0.14
Chicago,20050723,78,76,84,84,109,71,68,51,67,0,0.14
Chicago,20050724,91,76,104,84,107,78,68,55,53,0,0.14
Chicago,20050725,80,76,89,84,105,73,68,58,64,0.43,0.13
Chicago,20050726,76,76,87,84,102,66,68,53,74,0.75,0.14
Chicago,20050727,68,76,75,84,100,63,68,51,62,0.01,0.14
Chicago,20050728,69,76,80,84,100,59,68,53,55,0,0.14
Chicago,20050729,72,76,82,84,101,63,68,50,59,0,0.14
Chicago,20050730,75,76,84,84,104,66,68,51,54,0,0.14
Chicago,20050731,80,75,88,83,99,72,67,50,57,0,0.15
Chicago,20050801,80,75,93,83,100,70,67,52,59,0,0.15
Chicago,20050802,82,75,91,83,102,73,67,56,56,0,0.14
Chicago,20050803,84,75,93,83,101,75,67,52,57,0.01,0.13
Chicago,20050804,84,75,90,83,100,78,67,52,59,0,0.14
Chicago,20050805,77,75,82,83,100,72,67,52,49,0,0.13
Chicago,20050806,73,75,82,83,101,64,67,50,53,0,0.13
Chicago,20050807,77,75,88,83,96,66,67,53,52,0,0.14
Chicago,20050808,82,75,91,83,103,72,67,52,50,0,0.13
Chicago,20050809,82,75,93,83,104,72,67,51,55,0,0.13
Chicago,20050810,79,75,88,83,99,71,67,49,65,0.35,0.13
Chicago,20050811,72,75,77,83,100,69,67,50,78,0.52,0.12
Chicago,20050812,78,75,84,83,100,73,67,50,73,0.03,0.14
Chicago,20050813,73,75,77,83,101,69,67,52,76,0.84,0.13
Chicago,20050814,70,75,75,82,99,66,67,48,62,0,0.14
Chicago,20050815,71,75,80,82,98,63,67,48,69,0,0.14
Chicago,20050816,74,74,89,82,101,66,67,49,65,0,0.13
Chicago,20050817,73,74,84,82,99,64,67,48,62,0,0.13
Chicago,20050818,76,74,84,82,99,71,66,49,75,0.42,0.13
Chicago,20050819,80,74,88,82,99,71,66,49,69,0,0.12
Chicago,20050820,78,74,86,82,98,71,66,47,77,0.22,0.12
Chicago,20050821,74,74,82,82,99,66,66,46,50,0,0.13
Chicago,20050822,68,74,72,82,103,64,66,51,60,0,0.12
Chicago,20050823,66,74,73,82,97,61,66,52,56,0,0.11
Chicago,20050824,70,73,77,82,100,62,65,48,60,0,0.13
Chicago,20050825,74,73,81,81,95,66,65,47,58,0,0.11
Chicago,20050826,77,73,84,81,97,70,65,48,62,0,0.12
Chicago,20050827,78,73,84,81,97,71,65,46,60,0,0.13
Chicago,20050828,76,73,87,81,97,66,65,46,56,0,0.12
Chicago,20050829,75,73,84,81,98,68,64,43,55,0,0.12
Chicago,20050830,74,72,82,81,96,66,64,47,65,0,0.12
Chicago,20050831,70,72,77,80,99,64,64,46,69,0,0.13
Chicago,20050901,75,72,84,80,101,66,63,45,50,0,0.12
Chicago,20050902,73,72,84,80,101,62,63,44,41,0,0.12
Chicago,20050903,70,71,81,80,97,59,63,47,57,0,0.11
Chicago,20050904,72,71,82,79,95,62,62,43,57,0,0.12
Chicago,20050905,75,71,87,79,97,64,62,48,50,0,0.11
Chicago,20050906,76,70,87,79,98,66,62,46,50,0,0.12
Chicago,20050907,79,70,90,79,101,70,61,46,52,0,0.12
Chicago,20050908,75,70,82,78,98,69,61,45,72,0,0.11
Chicago,20050909,75,69,86,78,95,66,61,47,66,0,0.11
Chicago,20050910,80,69,91,78,96,70,60,44,55,0,0.11
Chicago,20050911,81,69,90,77,95,72,60,44,50,0,0.11
Chicago,20050912,80,68,90,77,96,71,59,44,45,0,0.11
Chicago,20050913,83,68,93,77,99,73,59,40,47,0,0.11
Chicago,20050914,72,67,75,76,101,66,58,42,73,0.2,0.11
Chicago,20050915,66,67,70,76,102,62,58,41,65,0.61,0.11
Chicago,20050916,62,66,69,75,93,57,57,39,79,0.08,0.11
Chicago,20050917,64,66,75,75,93,54,39,54,68,0.1,1.2
Chicago,20050918,70,66,82,75,94,60,57,39,58,0,0.11
Chicago,20050919,75,65,84,74,93,66,56,37,76,0.28,0.12
Chicago,20050920,72,65,81,74,92,63,56,38,59,0,0.12
Chicago,20050921,74,64,87,73,92,62,55,40,48,0,0.11
Chicago,20050922,78,64,89,73,93,66,55,34,72,0.14,0.11
Chicago,20050923,66,63,68,73,93,63,54,35,62,0,0.11
Chicago,20050924,68,63,73,72,91,64,54,30,71,0.12,0.11
Chicago,20050925,71,62,73,72,91,69,53,30,84,0.15,0.12
Chicago,20050926,64,62,69,71,93,57,53,30,81,0.01,0.1
Chicago,20050927,63,62,75,71,91,53,52,31,65,0.01,0.1
Chicago,20050928,63,61,75,70,92,52,52,29,74,0.53,0.1
Chicago,20050929,53,61,89,70,99,44,52,33,51,0,0.1
Chicago,20050930,58,60,71,69,92,45,51,34,43,0,0.09
Chicago,20051001,66,60,79,69,92,53,51,32,49,0,0.1
Chicago,20051002,70,59,82,68,91,60,50,28,72,0.08,0.09
Chicago,20051003,78,59,87,68,91,71,50,29,66,0.01,0.1
Chicago,20051004,80,59,88,68,90,71,50,34,63,0,0.11
Chicago,20051005,77,58,84,67,89,70,49,31,60,0,0.1
Chicago,20051006,60,58,72,67,94,48,49,28,59,0,0.1
Chicago,20051007,50,58,54,66,88,46,48,31,69,0,0.1
Chicago,20051008,49,57,54,66,88,44,48,30,61,0,0.09
Chicago,20051009,54,57,59,66,87,50,48,32,67,0,0.11
Chicago,20051010,56,56,64,65,87,50,48,27,72,0,0.1
Chicago,20051011,58,56,60,65,88,57,47,29,79,0,0.1
Chicago,20051012,60,56,63,64,86,57,47,30,83,0,0.1
Chicago,20051013,62,55,73,64,88,52,46,30,72,0.01,0.1
Chicago,20051014,64,55,75,64,89,53,46,28,58,0,0.11
Chicago,20051015,59,55,68,63,88,50,46,29,41,0,0.1
Chicago,20051016,53,54,62,63,87,45,46,30,60,0,0.1
Chicago,20051017,60,54,75,62,86,46,45,26,60,0.01,0.1
Chicago,20051018,61,54,72,62,87,50,45,20,47,0,0.11
Chicago,20051019,57,53,63,62,84,51,45,24,60,0,0.1
Chicago,20051020,52,53,54,61,86,50,44,20,61,0.01,0.1
Chicago,20051021,52,53,57,61,87,48,44,26,60,0,0.11
Chicago,20051022,48,52,55,60,87,39,44,24,70,0,0.11
Chicago,20051023,40,52,48,60,85,35,44,25,78,0.16,0.11
Chicago,20051024,44,51,50,60,83,41,43,20,80,0.39,0.1
Chicago,20051025,46,51,53,59,79,41,43,25,72,0.27,0.11
Chicago,20051026,44,51,52,59,84,37,43,22,63,0,0.11
Chicago,20051027,46,50,53,58,82,41,42,24,75,0.05,0.11
Chicago,20051028,46,50,57,58,81,36,42,25,70,0,0.12
Chicago,20051029,48,50,60,58,79,37,42,22,60,0,0.11
Chicago,20051030,53,49,64,57,85,42,41,25,51,0,0.12
Chicago,20051031,54,49,57,57,84,50,41,27,81,0.2,0.11
Chicago,20051101,48,48,54,56,81,42,41,22,68,0,0.12
Chicago,20051102,52,48,64,56,78,39,40,14,54,0,0.11
Chicago,20051103,61,48,69,55,76,53,40,11,46,0,0.11
Chicago,20051104,62,47,69,55,74,55,40,15,46,0,0.12
Chicago,20051105,58,47,64,54,79,52,39,11,83,0.28,0.12
Chicago,20051106,52,46,60,54,75,43,39,19,79,0.24,0.11
Chicago,20051107,51,46,61,53,74,41,38,16,74,0,0.12
Chicago,20051108,57,45,63,53,74,52,38,14,75,0,0.11
Chicago,20051109,54,45,66,52,75,39,38,16,59,0,0.11
Chicago,20051110,39,44,46,52,71,32,37,17,56,0,0.11
Chicago,20051111,48,44,60,51,74,36,37,15,49,0,0.11
Chicago,20051112,55,43,64,51,70,46,36,10,47,0.04,0.12
Chicago,20051113,50,43,60,50,74,39,36,7,57,0,0.12
Chicago,20051114,42,42,48,50,78,36,35,12,69,0.06,0.12
Chicago,20051115,47,42,55,49,72,37,35,8,91,0.21,0.12
Chicago,20051116,29,41,37,48,73,21,34,5,71,0,0.12
Chicago,20051117,21,41,27,48,74,15,34,3,58,0,0.11
Chicago,20051118,30,40,37,47,72,24,34,12,62,0,0.12
Chicago,20051119,44,40,54,47,77,34,33,17,58,0,0.11
Chicago,20051120,41,39,46,46,69,36,33,14,70,0,0.11
Chicago,20051121,42,39,48,46,66,35,32,7,68,0,0.12
Chicago,20051122,34,38,37,45,67,30,32,2,54,0,0.11
Chicago,20051123,38,38,45,45,70,30,31,-1,74,0.01,0.12
Chicago,20051124,29,37,41,44,69,17,31,-2,36,0,0.12
Chicago,20051125,20,37,27,43,61,14,30,0,48,0,0.1
Chicago,20051126,38,36,48,43,68,27,30,2,46,0,0.11
Chicago,20051127,50,36,55,42,70,44,29,0,85,0.01,0.11
Chicago,20051128,50,35,60,42,69,39,29,-3,77,0.7,0.11
Chicago,20051129,32,35,37,41,69,27,28,-1,68,0,0.11
Chicago,20051130,26,34,27,41,66,24,28,-1,68,0,0.11
Chicago,20051201,24,34,28,40,68,19,28,5,76,0.05,0.1
Chicago,20051202,18,34,23,40,69,12,27,-1,63,0,0.1
Chicago,20051203,24,33,30,40,72,19,27,-8,77,0.05,0.1
Chicago,20051204,22,33,28,39,68,14,26,3,78,0,0.09
Chicago,20051205,12,32,17,39,68,7,26,7,68,0,0.1
Chicago,20051206,12,32,19,38,65,5,26,0,73,0,0.09
Chicago,20051207,8,32,15,38,61,1,25,-2,65,0,0.09
Chicago,20051208,18,31,26,37,64,9,25,0,78,0.43,0.09
Chicago,20051209,19,31,28,37,61,10,24,-8,79,0,0.09
Chicago,20051210,20,30,30,37,60,10,24,-8,80,0,0.1
Chicago,20051211,26,30,33,36,61,17,24,-5,72,0.03,0.09
Chicago,20051212,21,30,28,36,62,14,24,-7,67,0,0.08
Chicago,20051213,26,29,28,36,67,24,23,-3,78,0,0.08
Chicago,20051214,32,29,35,35,66,28,23,-4,85,0,0.08
Chicago,20051215,30,29,35,35,69,24,23,-8,85,0,0.08
Chicago,20051216,22,29,24,35,63,18,22,-12,74,0.01,0.08
Chicago,20051217,16,28,21,35,60,12,22,-7,69,0,0.08
Chicago,20051218,12,28,16,34,59,6,22,-9,67,0,0.07
Chicago,20051219,6,28,10,34,56,1,22,-12,73,0,0.08
Chicago,20051220,14,28,21,34,59,6,21,-9,76,0,0.08
Chicago,20051221,16,27,21,34,62,12,21,-13,74,0,0.07
Chicago,20051222,24,27,37,33,57,12,21,-12,79,0,0.08
Chicago,20051223,40,27,43,33,61,36,21,-17,76,0,0.08
Chicago,20051224,36,27,37,33,59,35,21,-20,92,0.11,0.07
Chicago,20051225,35,27,37,33,64,33,20,-13,90,0.04,0.08
Chicago,20051226,34,26,37,33,55,32,20,-9,79,0,0.07
Chicago,20051227,39,26,46,33,61,32,20,-12,83,0,0.07
Chicago,20051228,36,26,39,32,67,33,-3,35,93,0.08,1.82
Chicago,20051229,35,26,37,32,64,33,20,-8,81,0,0.07
Chicago,20051230,35,26,37,32,60,33,19,-8,85,0.08,0.07
Chicago,20051231,35,26,37,32,60,32,19,-10,83,0,0.08
Chicago,20060101,38,26,45,32,52,30,19,-10,76,0,0.08
Chicago,20060102,40,26,42,32,61,39,19,-13,92,0,0.08
Chicago,20060103,40,25,42,32,60,39,19,-12,92,0,0.07
Chicago,20060104,40,25,43,32,64,36,19,-8,86,0,0.08
Chicago,20060105,33,25,36,32,56,30,19,-15,74,0,0.08
Chicago,20060106,29,25,30,32,60,28,19,-15,66,0,0.07
Chicago,20060107,34,25,39,32,65,28,18,-14,72,0,0.08
Chicago,20060108,39,25,45,32,63,33,18,-12,72,0,0.07
Chicago,20060109,36,25,39,31,57,34,18,-17,71,0,0.08
Chicago,20060110,32,25,37,31,60,27,18,-22,80,0,0.07
Chicago,20060111,38,25,42,31,54,35,18,-11,90,0,0.07
Chicago,20060112,46,25,55,31,62,37,18,-9,72,0,0.07
Chicago,20060113,40,25,48,31,56,32,18,-10,86,0.45,0.07
Chicago,20060114,33,25,36,31,56,30,18,-14,60,0,0.07
Chicago,20060115,36,25,43,31,60,28,18,-19,64,0,0.06
Chicago,20060116,39,25,45,31,56,33,18,-19,69,0,0.07
Chicago,20060117,36,25,44,31,58,27,18,-17,83,0,0.07
Chicago,20060118,28,25,35,31,61,21,18,-20,62,0,0.06
Chicago,20060119,44,25,55,31,57,33,18,-21,71,0,0.07
Chicago,20060120,39,25,46,31,53,32,18,-25,86,0.54,0.06
Chicago,20060121,28,25,33,31,57,24,18,-17,88,0.01,0.06
Chicago,20060122,27,25,35,31,58,19,18,-17,90,0,0.06
Chicago,20060123,26,25,30,31,59,23,18,-19,87,0,0.06
Chicago,20060124,34,25,39,31,65,30,18,-16,75,0,0.05
Chicago,20060125,32,25,35,32,67,26,18,-10,62,0,0.06
Chicago,20060126,33,25,42,32,62,24,18,-10,63,0,0.06
Chicago,20060127,42,25,48,32,61,35,18,-10,56,0,0.06
Chicago,20060128,45,25,51,32,55,39,18,-13,78,0,0.05
Chicago,20060129,44,25,50,32,61,39,18,-16,87,0,0.06
Chicago,20060130,36,25,39,32,55,32,18,-15,81,0,0.05
Chicago,20060131,34,25,37,32,67,31,19,-9,72,0,0.06
Chicago,20060201,41,26,48,32,56,32,19,-9,70,0,0.05
Chicago,20060202,36,26,42,32,51,30,19,-15,82,0,0.06
Chicago,20060203,37,26,44,33,60,30,19,-17,87,0.23,0.06
Chicago,20060204,28,26,32,33,54,24,19,-12,80,0,0.05
Chicago,20060205,27,26,33,33,56,21,19,-17,68,0,0.06
Chicago,20060206,27,26,35,33,56,19,20,-12,48,0,0.05
Chicago,20060207,26,27,32,33,59,19,20,-5,46,0,0.06
Chicago,20060208,26,27,30,34,61,23,20,-12,71,0.08,0.07
Chicago,20060209,24,27,30,34,57,18,20,-20,60,0,0.06
Chicago,20060210,32,27,37,34,62,26,20,-12,71,0,0.06
Chicago,20060211,31,28,34,35,71,27,21,-8,80,0.05,0.07
Chicago,20060212,26,28,28,35,61,24,21,-10,70,0,0.07
Chicago,20060213,26,28,36,35,63,17,21,-5,60,0,0.07
Chicago,20060214,40,28,55,35,62,26,21,-5,59,0,0.06
Chicago,20060215,38,29,42,36,69,33,22,-6,73,0.08,0.07
Chicago,20060216,32,29,41,36,53,23,22,-7,92,0.76,0.07
Chicago,20060217,17,29,26,36,58,6,22,-10,57,0,0.07
Chicago,20060218,2,30,9,37,62,-6,23,-16,48,0,0.07
Chicago,20060219,10,30,19,37,65,1,23,-8,54,0,0.07
Chicago,20060220,23,30,32,37,65,14,23,-9,54,0,0.08
Chicago,20060221,29,31,37,38,66,21,23,-6,58,0,0.07
Chicago,20060222,37,31,46,38,63,28,24,-7,58,0,0.08
Chicago,20060223,36,31,43,39,66,26,24,0,54,0,0.09
Chicago,20060224,34,32,46,39,64,21,24,-5,48,0,0.08
Chicago,20060225,34,32,43,39,73,23,25,-5,44,0,0.09
Chicago,20060226,26,32,34,40,64,17,25,-1,37,0,0.08
Chicago,20060227,34,33,39,40,75,28,25,-6,55,0,0.09
Chicago,20060228,31,33,36,40,59,26,26,1,54,0,0.08
Chicago,20060301,37,33,42,41,71,32,26,-5,49,0,0.09
Chicago,20060302,32,34,37,41,71,28,26,-4,69,0,0.08
Chicago,20060303,30,34,36,42,80,24,27,-6,64,0,0.09
Chicago,20060304,32,34,37,42,74,27,27,-4,63,0,0.08
Chicago,20060305,30,35,33,42,76,27,27,0,89,0.22,0.09
Chicago,20060306,34,35,36,43,71,30,28,2,91,0.01,0.08
Chicago,20060307,35,36,43,43,79,27,28,-2,74,0.08,0.09
Chicago,20060308,46,36,54,44,79,39,28,-7,83,0.15,0.09
Chicago,20060309,47,36,57,44,69,37,29,3,93,0.64,0.08
Chicago,20060310,46,37,53,44,70,39,29,5,74,0.01,0.08
Chicago,20060311,54,37,64,45,76,45,29,3,76,0.18,0.08
Chicago,20060312,49,37,57,45,81,41,30,1,81,0.12,0.08
Chicago,20060313,48,38,63,46,74,30,30,11,77,0.66,0.08
Chicago,20060314,34,38,41,46,81,27,30,8,56,0,0.09
Chicago,20060315,34,39,42,46,81,26,31,12,54,0,0.08
Chicago,20060316,35,39,37,47,81,33,31,5,72,0,0.09
Chicago,20060317,34,39,37,47,80,30,31,0,66,0,0.08
Chicago,20060318,32,40,39,48,81,26,32,3,57,0,0.09
Chicago,20060319,36,40,45,48,79,27,32,11,50,0,0.09
Chicago,20060320,33,40,36,48,85,30,32,8,58,0,0.09
Chicago,20060321,30,41,32,49,86,27,33,12,63,0,0.09
Chicago,20060322,36,41,48,49,84,25,33,6,51,0,0.09
Chicago,20060323,38,41,41,50,79,34,33,6,66,0,0.09
Chicago,20060324,36,42,39,50,79,32,34,5,82,0.04,0.08
Chicago,20060325,37,42,44,50,78,30,34,10,72,0,0.09
Chicago,20060326,38,43,45,51,79,32,34,11,57,0,0.09
Chicago,20060327,40,43,51,51,82,30,35,13,68,0.1,0.09
Chicago,20060328,42,43,44,52,78,39,35,9,87,0.11,0.1
Chicago,20060329,46,44,50,52,86,41,35,17,69,0,0.09
Chicago,20060330,55,44,69,52,83,41,36,12,60,0,0.1
Chicago,20060331,58,44,69,53,85,46,36,27,64,0.04,0.11
Chicago,20060401,42,45,46,53,82,39,36,24,75,0,0.11
Chicago,20060402,50,45,60,54,82,39,37,22,81,0.21,0.12
Chicago,20060403,46,46,54,54,81,39,39,19,74,0.44,0.11
Chicago,20060404,46,46,55,55,80,36,38,16,43,0,0.11
Chicago,20060405,46,46,55,55,85,36,38,18,39,0,0.11
Chicago,20060406,48,47,57,55,84,42,38,16,60,0,0.12
Chicago,20060407,44,47,54,56,83,34,39,10,84,0,0.12
Chicago,20060408,37,48,42,56,82,33,39,20,64,0,0.12
Chicago,20060409,42,48,55,57,78,30,39,21,59,0,0.12
Chicago,20060410,56,48,70,57,91,42,40,22,42,0,0.13
Chicago,20060411,64,49,75,57,91,53,40,25,43,0,0.12
Chicago,20060412,68,49,75,58,86,61,41,21,54,0.04,0.12
Chicago,20060413,66,50,79,58,83,55,41,21,46,0.04,0.12
Chicago,20060414,71,50,79,59,85,64,41,23,65,0,0.12
Chicago,20060415,58,50,66,59,89,50,42,21,44,0,0.12
Chicago,20060416,56,51,64,60,88,46,42,26,79,1.34,0.13
Chicago,20060417,50,51,57,60,88,46,42,29,67,0.05,0.12
Chicago,20060418,55,52,64,60,89,46,43,25,56,0,0.13
Chicago,20060419,64,52,75,61,86,53,43,24,47,0,0.12
Chicago,20060420,65,52,73,61,87,57,43,27,43,0.16,0.12
Chicago,20060421,60,53,70,62,86,51,44,28,40,0,0.13
Chicago,20060422,61,53,69,62,91,53,44,25,51,0.01,0.12
Chicago,20060423,58,53,72,62,88,46,44,28,61,0,0.12
Chicago,20060424,57,54,72,63,89,42,45,29,57,0,0.12
Chicago,20060425,42,54,46,63,89,37,45,27,65,0.17,0.12
Chicago,20060426,50,55,63,64,91,36,45,29,42,0,0.13
Chicago,20060427,56,55,69,64,89,44,46,28,45,0,0.13
Chicago,20060428,56,55,66,64,84,45,46,30,42,0,0.13
Chicago,20060429,57,56,61,65,89,53,46,31,58,0.15,0.13
Chicago,20060430,58,56,60,65,92,55,47,31,87,0.52,0.12
Chicago,20060501,56,56,60,65,90,54,47,30,82,0.04,0.12
Chicago,20060502,62,57,70,66,91,55,47,30,81,0.2,0.12
Chicago,20060503,64,57,73,66,92,55,48,32,65,0,0.13
Chicago,20060504,62,57,68,66,82,57,48,37,52,0,0.12
Chicago,20060505,54,58,60,67,94,48,48,34,61,0,0.13
Chicago,20060506,49,58,55,67,93,43,49,34,52,0,0.12
Chicago,20060507,58,58,71,67,89,45,49,32,42,0,0.12
Chicago,20060508,63,58,73,68,93,53,49,33,41,0,0.12
Chicago,20060509,64,59,73,68,96,57,49,31,58,0,0.13
Chicago,20060510,65,59,73,68,91,57,50,29,69,0.24,0.12
Chicago,20060511,48,59,57,69,89,39,50,32,90,0.54,0.13
Chicago,20060512,41,60,45,69,92,37,50,28,89,0.12,0.13
Chicago,20060513,45,60,50,69,90,42,51,30,89,0.07,0.14
Chicago,20060514,48,60,55,70,92,41,51,37,80,0,0.13
Chicago,20060515,54,61,61,70,91,50,51,34,84,0.21,0.13
Chicago,20060516,56,61,64,70,94,48,52,35,79,0.02,0.13
Chicago,20060517,61,61,73,71,94,50,52,36,77,0.26,0.13
Chicago,20060518,54,62,62,71,93,46,52,34,64,0.01,0.15
Chicago,20060519,54,62,61,71,95,46,52,37,57,0,0.14
Chicago,20060520,58,62,73,72,95,43,53,36,49,0,0.14
Chicago,20060521,55,62,63,72,94,46,53,34,54,0,0.14
Chicago,20060522,50,63,59,72,93,42,53,40,56,0,0.14
Chicago,20060523,58,63,75,72,92,44,54,35,38,0,0.14
Chicago,20060524,68,63,79,73,93,57,54,36,64,0.48,0.14
Chicago,20060525,68,64,73,73,90,64,54,35,81,0.01,0.14
Chicago,20060526,72,64,82,73,93,64,55,34,80,0,0.14
Chicago,20060527,74,64,87,74,97,63,55,35,62,0,0.13
Chicago,20060528,83,65,93,74,94,73,55,40,55,0,0.15
Chicago,20060529,82,65,91,74,95,73,56,36,63,0.14,0.14
Chicago,20060530,78,65,87,75,95,68,56,36,67,0,0.14
Chicago,20060531,72,66,80,75,102,66,57,41,76,0,0.15
Chicago,20060601,70,66,75,75,107,64,57,39,46,0,0.15
Chicago,20060602,70,66,80,76,92,61,57,44,44,0,0.14
Chicago,20060603,65,67,73,76,98,57,58,37,55,0,0.15
Chicago,20060604,66,67,77,76,97,57,58,35,51,0,0.15
Chicago,20060605,68,68,81,77,98,55,58,37,45,0,0.15
Chicago,20060606,72,68,82,77,97,63,59,44,47,0,0.15
Chicago,20060607,73,68,82,77,101,64,59,45,65,0,0.15
Chicago,20060608,72,69,82,78,97,61,60,45,55,0,0.15
Chicago,20060609,62,69,66,78,96,54,60,42,61,0.01,0.14
Chicago,20060610,54,69,61,78,101,48,60,41,74,1.47,0.14
Chicago,20060611,60,70,64,79,100,55,61,41,55,0,0.14
Chicago,20060612,60,70,68,79,97,53,61,48,58,0,0.14
Chicago,20060613,63,70,73,79,95,53,62,44,57,0,0.15
Chicago,20060614,68,71,78,80,99,57,62,40,54,0,0.14
Chicago,20060615,74,71,84,80,95,64,62,45,50,0,0.13
Chicago,20060616,82,71,91,80,95,73,63,44,50,0,0.14
Chicago,20060617,82,72,91,81,96,73,63,42,50,0,0.13
Chicago,20060618,74,72,79,81,98,70,63,48,74,0.02,0.13
Chicago,20060619,78,72,86,81,102,69,64,44,55,0,0.14
Chicago,20060620,70,73,78,82,104,64,64,45,61,0,0.13
Chicago,20060621,80,73,88,82,101,73,64,45,72,0.05,0.13
Chicago,20060622,74,73,82,82,98,68,65,46,67,0.2,0.14
Chicago,20060623,66,74,72,82,99,61,65,46,58,0,0.12
Chicago,20060624,66,74,79,83,99,55,65,48,46,0,0.13
Chicago,20060625,68,74,72,83,104,63,65,46,70,0.04,0.12
Chicago,20060626,65,74,71,83,98,60,66,52,82,0.58,0.12
Chicago,20060627,69,75,79,83,102,61,66,50,61,0,0.12
Chicago,20060628,68,75,77,83,104,60,66,49,68,0.14,0.12
Chicago,20060629,67,75,77,84,97,57,66,50,61,0,0.11
Chicago,20060630,72,75,86,84,101,61,66,45,50,0,0.11
Chicago,20060701,80,75,91,84,103,69,67,49,56,0,0.11
Chicago,20060702,80,75,84,84,99,75,67,48,59,0.01,0.1
